Track URI,Track Name,Album Name,Artist Name(s),Release Date,Duration (ms),Popularity,Explicit,Added By,Added At,Genres,Record Label,Danceability,Energy,Key,Loudness,Mode,Speechiness,Acousticness,Instrumentalness,Liveness,Valence,Tempo,Time Signature
spotify:track:57iDDD9N9tTWe75x6qhStw,"Bitter Sweet Symphony - Remastered 2016","Urban Hymns (Remastered 2016)","The Verve",1997-09-29,357266,90,false,,2026-04-29T17:49:36Z,"britpop,shoegaze","UMC (Universal Music Catalogue)",0.356,0.917,9,-6.006,1,0.0479,0.0335,0,0.406,0.518,171.176,4
spotify:track:754kgU5rWscRTfvlsuEwFp,"Kiss Me","Sixpence None The Richer","Sixpence None The Richer",1997-11-22,208680,91,false,,2026-04-29T17:49:36Z,"","Curb | Word",0.526,0.749,3,-6.964,1,0.0283,0.023,0.00000176,0.0692,0.421,99.982,4
spotify:track:22HYEJveCvykVDHDiEEmjZ,"Tubthumping","Tubthumper","Chumbawamba",1997-09-01,278778,78,false,,2026-04-29T17:49:36Z,"","EMI",0.348,0.88,2,-7.366,1,0.0978,0.128,0,0.357,0.606,101.185,4
spotify:track:3cfOd4CMv2snFaKAnMdnvK,"All Star","Astro Lounge","Smash Mouth",1999-06-08,200373,85,false,,2026-04-29T17:49:36Z,"","Interscope",0.731,0.867,11,-5.881,1,0.032,0.0394,0,0.0861,0.776,104.02,4
spotify:track:6Qyc6fS4DsZjB2mRW9DsQs,"Iris","Dizzy up the Girl","The Goo Goo Dolls",1998,289533,97,false,,2026-04-29T17:49:36Z,"","Warner Records",0.315,0.715,11,-8.072,0,0.0362,0.00125,0.00000797,0.0942,0.497,155.925,3
spotify:track:6xkryXuiZU360Lngd4sx13,"Fantasy","Daydream","Mariah Carey",1995-10-03,243493,84,false,,2026-04-29T17:49:36Z,"natal","Columbia",0.669,0.727,7,-7.588,1,0.0353,0.139,0,0.123,0.807,102.322,4
spotify:track:6ORqU0bHbVCRjXm9AjyHyZ,"Good Riddance (Time of Your Life)","Nimrod","Green Day",1997-10-14,153466,85,true,,2026-04-29T17:49:36Z,"punk,pop punk","Reprise",0.475,0.432,7,-7.844,1,0.0302,0.183,0,0.161,0.648,94.605,4
spotify:track:1WYrTfvKjQYaYfVziGG1ET,"Linger - Remastered 2026","Everybody Else Is Doing It, So Why Can't We? (Remastered 2026)","The Cranberries",1993,274720,90,false,,2026-04-29T17:49:36Z,"","Island Records",0.217,0.68,7,-7.474,1,0.0306,0.0292,0.000141,0.316,0.17,94.929,4
spotify:track:2m1hi0nfMR9vdGC8UcrnwU,"All The Small Things","Enema Of The State","blink-182",1999-06-01,167066,88,false,,2026-04-29T17:49:36Z,"pop punk,punk,skate punk,rock,emo","Geffen",0.434,0.897,0,-4.918,1,0.0488,0.0103,0,0.612,0.685,148.708,4
spotify:track:1G391cbiT3v3Cywg8T7DM1,"Scar Tissue","Californication (Deluxe Edition)","Red Hot Chili Peppers",1999-06-08,215906,89,false,,2026-04-29T17:49:36Z,"funk rock,rock alternativo,rock","Warner Records",0.595,0.717,0,-4.803,1,0.0295,0.0779,0.00274,0.108,0.547,88.969,4
spotify:track:3YKptz29AsOlm7WAVnztBh,"Kiss from a Rose","Seal","Seal",1994-05-31,288426,82,false,,2026-04-29T17:49:36Z,"","Warner Records",0.584,0.533,10,-7.11,0,0.0305,0.684,0,0.306,0.224,131.745,3
spotify:track:4QlzkaRHtU8gAdwqjWmO8n,"Friday I'm In Love","Wish","The Cure",1992-04-20,215160,83,false,,2026-04-29T17:49:36Z,"new wave,post-punk,rock gótico,darkwave","Polydor Records",0.526,0.763,0,-12.663,0,0.0341,0.00126,0.0000675,0.359,0.514,136.205,4
spotify:track:3gjHnylel3PTRpjS44ocqr,"Zombie - 2025 Remastered","No Need To Argue (2025 Remastered)","The Cranberries",1994,305626,89,false,,2026-04-29T17:49:36Z,"","Island Records",0.277,0.733,7,-5.865,1,0.0509,0.00271,0.00203,0.376,0.17,166.861,4
spotify:track:5lWRaa0fBxDE5yU91npPq7,"Just A Girl","Tragic Kingdom","No Doubt",1995-10-10,209200,81,false,,2026-04-29T17:49:36Z,"","Trauma",0.638,0.906,2,-4.824,1,0.0504,0.0662,0.0000688,0.142,0.767,107.991,4
spotify:track:05ajrG3EAcIe3j7NuqRV9B,"Alright - 2015 Remaster","I Should Coco (20th Anniversary Collector's Edition)","Supergrass",1995-05-15,181266,79,false,,2026-04-29T17:49:36Z,"britpop","Echo",0.463,0.967,4,-5.781,0,0.0901,0.000322,0.357,0.308,0.741,145.915,4
spotify:track:48UPSzbZjgc449aqz8bxox,"Californication","Californication (Deluxe Edition)","Red Hot Chili Peppers",1999-06-08,329733,90,false,,2026-04-29T17:49:36Z,"funk rock,rock alternativo,rock","Warner Records",0.592,0.767,9,-2.788,0,0.027,0.0021,0.00165,0.127,0.328,96.483,4
spotify:track:7mnGQesk1TzQLzQ9bYWZPR,"She's so High","Tal Bachman","Tal Bachman",1999-02-23,224693,79,false,,2026-04-29T17:49:36Z,"","Columbia",0.537,0.84,9,-4.626,1,0.0363,0.2,0.00000215,0.0998,0.211,124.269,4
spotify:track:5qqabIl2vWzo9ApSC317sa,"Wonderwall - Remastered","(What's The Story) Morning Glory? [Remastered]","Oasis",1995-10-02,258773,89,false,,2026-04-29T17:49:36Z,"britpop","Big Brother",0.376,0.896,2,-4.065,1,0.0395,0.000452,0,0.194,0.472,174.379,4
spotify:track:1FTSo4v6BOZH9QxKc3MbVM,"Song 2 - 2012 Remaster","Blur (Special Edition)","Blur",1997-02-10,121160,86,false,,2026-04-29T17:49:36Z,"britpop,rock alternativo","Parlophone UK",0.674,0.789,8,-6.903,1,0.0676,0.00178,0.00708,0.0753,0.918,129.802,4
spotify:track:2pX4FpOgwItRVPPUFdRcxA,"Smooth (feat. Rob Thomas)","Supernatural (Legacy Edition)","Santana;Rob Thomas",1999,294986,78,false,,2026-04-29T17:49:36Z,"","Columbia/Legacy",0.609,0.923,9,-3.908,1,0.0338,0.16,0.00000473,0.295,0.961,115.996,4
spotify:track:64BbK9SFKH2jk86U3dGj2P,"Otherside","Californication (Deluxe Edition)","Red Hot Chili Peppers",1999-06-08,255373,89,false,,2026-04-29T17:49:36Z,"funk rock,rock alternativo,rock","Warner Records",0.458,0.795,0,-3.265,1,0.0574,0.00316,0.000202,0.0756,0.513,123.229,4
spotify:track:0jWgAnTrNZmOGmqgvHhZEm,"What's Up?","Bigger, Better, Faster, More !","4 Non Blondes",1992-01-01,295533,89,false,,2026-04-29T17:49:36Z,"","Interscope",0.565,0.564,2,-10.044,1,0.0292,0.161,0,0.114,0.454,134.358,4
spotify:track:0UvCh63URrLFcPkKt99hHd,"Don't Look Back in Anger - Remastered","(What's The Story) Morning Glory? [Remastered]","Oasis",1995-10-02,289560,82,false,,2026-04-29T17:49:36Z,"britpop","Big Brother",0.327,0.938,0,-3.237,1,0.0636,0.0707,0.00000379,0.148,0.327,162.933,4
spotify:track:6liaHE9iHh23PLVvw7lK8V,"Closing Time","Feeling Strangely Fine (20th Anniversary Edition)","Semisonic",1998-03-24,273826,79,false,,2026-04-29T17:49:36Z,"","Geffen",0.444,0.84,7,-7.024,1,0.032,0.084,0.0000207,0.102,0.282,92.077,4
spotify:track:4c6vZqYHFur11FbWATIJ9P,"There She Goes","The La's","The La's",1990,162186,76,false,,2026-04-29T17:49:36Z,"britpop,madchester,jangle pop","UMC (Universal Music Catalogue)",0.533,0.761,7,-10.632,1,0.0298,0.013,0.829,0.207,0.917,122.777,4
spotify:track:3d9DChrdc6BOeFsbrZ3Is0,"Under the Bridge","Blood Sugar Sex Magik (Deluxe Edition)","Red Hot Chili Peppers",1991-09-24,264306,89,false,,2026-04-29T17:49:36Z,"funk rock,rock alternativo,rock","Warner Records",0.559,0.345,4,-13.496,1,0.0459,0.0576,0.000105,0.141,0.458,84.581,4
spotify:track:7EsjkelQuoUlJXEw7SeVV4,"Black or White","Dangerous","Michael Jackson",1991-11-13,256017,83,false,,2026-04-29T17:49:36Z,"","Epic/Legacy",0.518,0.901,9,-3.749,1,0.093,0.174,0.0314,0.0712,0.873,115.026,4
spotify:track:1Jaah2tmN9Hv81A87KZ1MU,"Torn","Left Of The Middle","Natalie Imbruglia",1997-11-10,244666,85,false,,2026-04-29T17:49:36Z,"","RCA Records Label",0.575,0.886,5,-5.182,1,0.034,0.0647,0.000187,0.709,0.609,96.31,4
spotify:track:6L89mwZXSOwYl76YXfX13s,"Basket Case","Dookie","Green Day",1994-02-01,181533,88,false,,2026-04-29T17:49:36Z,"punk,pop punk","Reprise",0.442,0.943,3,-3.205,1,0.0602,0.00293,0.00000871,0.091,0.781,85.064,4
spotify:track:1wo3UYTeizJHkwYIuLuBPF,"Champagne Supernova - Remastered","(What's The Story) Morning Glory? [Remastered]","Oasis",1995-10-02,451320,77,false,,2026-04-29T17:49:36Z,"britpop","Big Brother",0.297,0.825,2,-3.771,1,0.0394,0.464,0.0833,0.354,0.123,150.339,4
spotify:track:1OxcIUqVmVYxT6427tbhDW,"Fly Away","5","Lenny Kravitz",1998-05-12,221332,83,false,,2026-04-29T17:49:36Z,"","Virgin Records",0.587,0.872,7,-5.066,1,0.0484,0.018,0,0.622,0.735,159.925,4
spotify:track:47BBI51FKFwOMlIiX6m8ya,"I Want It That Way","Millennium","Backstreet Boys",1999-05-18,213306,89,false,,2026-04-29T17:49:36Z,"","Jive",0.689,0.694,6,-5.83,0,0.027,0.257,0,0.148,0.482,99.039,4
spotify:track:2RsAajgo0g7bMCHxwH3Sk0,"Come As You Are","Nevermind (Remastered)","Nirvana",1991-09-26,218920,87,false,,2026-04-29T17:49:36Z,"grunge,rock","Geffen",0.5,0.824,4,-5.846,0,0.0388,0.00016,0.00161,0.0916,0.539,120.125,4
spotify:track:70LcF31zb1H0PyJoS1Sx1r,"Creep","Pablo Honey","Radiohead",1993-02-22,238640,95,true,,2026-04-29T17:49:36Z,"art rock,rock alternativo","XL Recordings",0.515,0.43,7,-9.935,1,0.0372,0.0097,0.000133,0.129,0.104,91.844,4
spotify:track:6urCAbunOQI4bLhmGpX7iS,"Don't Speak","Tragic Kingdom","No Doubt",1995-10-10,263560,86,false,,2026-04-29T17:49:36Z,"","Trauma",0.52,0.709,5,-7.125,0,0.0352,0.247,0.0000178,0.18,0.536,76.039,4
spotify:track:4UQDZlZhGUDoYMohwrY28v,"Virtual Insanity - Remastered 2006","Driving Songs","Jamiroquai",2005-01-01,229360,81,false,,2026-04-29T17:49:36Z,"acid jazz","Sony Music CG",0.662,0.949,6,-4.758,1,0.108,0.128,0,0.135,0.516,91.954,4
spotify:track:0Ph6L4l8dYUuXFmb71Ajnd,"Livin' la Vida Loca","Ricky Martin","Ricky Martin",1999,243160,83,false,,2026-04-29T17:49:36Z,"pop latino","C2Records/Columbia",0.425,0.954,1,-3.756,0,0.0476,0.00414,0,0.0555,0.933,178.043,4
spotify:track:4CeeEOM32jQcH3eN9Q2dGj,"Smells Like Teen Spirit","Nevermind (Remastered)","Nirvana",1991-09-26,301920,90,false,,2026-04-29T17:49:36Z,"grunge,rock","Geffen",0.502,0.912,1,-4.556,1,0.0564,0.0000255,0.000173,0.106,0.72,116.761,4
spotify:track:63OQupATfueTdZMWTxW03A,"Karma Police","OK Computer","Radiohead",1997-05-28,264066,84,false,,2026-04-29T17:49:36Z,"art rock,rock alternativo","XL Recordings",0.36,0.501,7,-9.129,1,0.0258,0.0638,0.0000932,0.172,0.324,74.807,4
spotify:track:6VnpKLtfNH4Dk09YSGPSyR,"It Ain't Over 'Til It's Over","Mama Said","Lenny Kravitz",1991-04-02,242640,86,false,,2026-04-29T17:49:36Z,"","Virgin Records",0.679,0.568,6,-10.74,1,0.0423,0.422,0.00928,0.322,0.93,159.69,4
spotify:track:4sutLmjkVKRN6pOAMo2joC,"Tom's Diner - 7"" Version","The Best Of Suzanne Vega - Tried And True","DNA;Suzanne Vega;Neal Slateford;Nick Batt",1998-01-01,227866,73,false,,2026-04-29T17:49:36Z,"cantor e compositor","A&M",0.863,0.452,6,-10.839,0,0.0678,0.0376,0.0215,0.0532,0.544,99.102,4
spotify:track:1di1BEgJYzPvXUuinsYJGP,"Everybody (Backstreet's Back) - Radio Edit","Backstreet's Back","Backstreet Boys",1997-08-12,225360,84,false,,2026-04-29T17:49:36Z,"","Jive",0.731,0.853,10,-4.219,0,0.0363,0.0352,0,0.268,0.605,108.016,4
spotify:track:3yUcJwYu7fXAfqMj9krY6l,"Thank You","No Angel","Dido",1999,218360,83,false,,2026-04-29T17:49:36Z,"","Sony BMG Music UK",0.725,0.583,1,-9.942,0,0.0427,0.3,0.000238,0.0665,0.762,79.984,4
spotify:track:4GCGH6TJ69neckwITeBFXK,"Earth Song","HIStory - PAST, PRESENT AND FUTURE - BOOK I","Michael Jackson",1995-06-16,405933,81,false,,2026-04-29T17:49:36Z,"","Epic",0.501,0.439,3,-7.521,0,0.0313,0.482,0.000117,0.087,0.145,138.377,4
spotify:track:5QLHGv0DfpeXLNFo7SFEy1,"1979 - Remastered 2012","Mellon Collie And The Infinite Sadness (Deluxe Edition)","The Smashing Pumpkins",1995,266200,85,false,,2026-04-29T17:49:36Z,"rock alternativo,rock","Virgin Records",0.767,0.787,3,-9.897,1,0.0331,0.0163,0.583,0.0513,0.964,126.879,4
spotify:track:1LzNfuep1bnAUR9skqdHCK,"Fade Into You","So Tonight That I Might See","Mazzy Star",1993-10-05,295600,91,false,,2026-04-29T17:49:36Z,"dream pop,shoegaze,slowcore","Capitol Records",0.417,0.33,9,-13.925,1,0.0275,0.247,0.000689,0.0677,0.175,157.113,3
spotify:track:42et6fnHCw1HIPSrdPprMl,"Semi-Charmed Life","Third Eye Blind","Third Eye Blind",1997-04-08,268360,86,false,,2026-04-29T17:49:36Z,"","Rhino/Elektra",0.64,0.864,7,-6.576,1,0.0314,0.00832,0,0.123,0.701,102.026,4
spotify:track:3UBItNVbFQiVC5hBQlBvnr,"Your Woman","Women in Technology","White Town",1997-02-24,259893,79,false,,2026-04-29T17:49:36Z,"","Echo",0.815,0.605,5,-9.118,0,0.0368,0.033,0.684,0.114,0.795,102.642,4
spotify:track:2a1iMaoWQ5MnvLFBDv4qkf,"High and Dry","The Bends","Radiohead",1995-03-13,257480,82,false,,2026-04-29T17:49:36Z,"art rock,rock alternativo","XL Recordings",0.419,0.383,4,-11.782,1,0.0256,0.0724,0.0176,0.0896,0.35,87.568,4
spotify:track:0cuq829zRNq4AEdmDJA4aw,"Two Princes","Pocket Full Of Kryptonite (Anniversary Edition)","Spin Doctors",1991,256946,81,false,,2026-04-29T17:49:36Z,"","Epic/Legacy",0.544,0.905,7,-10.732,1,0.0646,0.00165,0.00000197,0.0532,0.825,103.594,4
spotify:track:6WK9dVrRABMkUXFLNlgWFh,"Enjoy the Silence","The Singles 86-98","Depeche Mode",1998-09-28,255133,80,false,,2026-04-29T17:49:36Z,"new wave,synthpop,darkwave","Venusnote Ltd.",0.663,0.838,0,-5.744,0,0.0286,0.2,0.000177,0.0782,0.752,112.788,4
spotify:track:1KGi9sZVMeszgZOWivFpxs,"No Scrubs","Fanmail","TLC",1999-02-23,214400,91,false,,2026-04-29T17:49:36Z,"","Arista/LaFace Records",0.743,0.675,8,-4.267,0,0.0953,0.0251,0.000717,0.0685,0.59,92.909,4
spotify:track:31AOj9sFz2gM0O3hMARRBx,"Losing My Religion","Out Of Time (25th Anniversary Edition)","R.E.M.",1991-03-12,268426,91,false,,2026-04-29T17:49:36Z,"jangle pop,rock alternativo,rock","Concord Records",0.666,0.855,9,-5.051,0,0.0295,0.179,0.0000012,0.0987,0.803,125.639,4
spotify:track:57bgtoPSgt236HzfBOd8kj,"Thunderstruck","The Razors Edge","AC/DC",1990-09-24,292333,91,false,,2026-04-29T17:49:36Z,"rock,hard rock,rock clássico,rock and roll","Columbia",0.502,0.89,4,-5.175,1,0.0364,0.000147,0.0117,0.217,0.259,133.52,4
spotify:track:3WkibOpDF7cQ5xntM1epyf,"It Wasn't Me","Hot Shot","Shaggy;Rik Rok",2000-08-08,227600,87,false,,2026-04-29T17:49:36Z,"reggae,riddim,dancehall,ragga,lovers rock","Geffen",0.853,0.606,0,-4.596,1,0.072,0.0561,0,0.313,0.653,94.753,4
spotify:track:225xvV8r1yKMHErSWivnow,"I Don't Want to Miss a Thing - From ""Armageddon"" Soundtrack","Armageddon - The Album","Aerosmith",1998-06-23,298760,79,false,,2026-04-29T17:49:36Z,"rock clássico,rock","Columbia/Sony Music Soundtrax",0.383,0.662,2,-5.162,1,0.0333,0.165,0,0.248,0.138,121.154,4
spotify:track:1pKYYY0dkg23sQQXi0Q5zN,"Around the World","Homework","Daft Punk",1997-01-17,429533,80,false,,2026-04-29T17:49:36Z,"house francês,eletronic,electro","Daft Life Ltd./ADA France",0.956,0.795,7,-5.311,1,0.15,0.00356,0.889,0.0906,0.841,121.294,4
spotify:track:3i6qNxyVgIdUZTTi5m25EM,"Bitch","Blurring The Edges","Meredith Brooks",1997-01-01,252760,79,false,,2026-04-29T17:49:36Z,"","Capitol Records",0.617,0.886,9,-5.953,1,0.0551,0.0113,0.0000927,0.0523,0.645,96.328,4
spotify:track:3DwQ7AH3xGD9h65ezslm6q,"Enter Sandman - Remastered 2021","Metallica (Remastered Deluxe Box Set)","Metallica",2021-09-10,331560,88,false,,2026-04-29T17:49:36Z,"metal,thrash metal,rock,heavy metal,hard rock","Blackened Recordings / Universal Music",0.569,0.838,6,-8.421,0,0.0302,0.0026,0.00836,0.0628,0.615,123.299,4
spotify:track:3SFXsFpeGmBTtQvKiwYMDA,"Pretty Fly (For A White Guy)","Americana","The Offspring",1998-11-16,188666,83,false,,2026-04-29T17:49:36Z,"punk,skate punk","Concord Records",0.723,0.895,11,-3.707,0,0.102,0.088,0,0.0717,0.963,143.373,4
spotify:track:2EoOZnxNgtmZaD8uUmz2nD,"Black Hole Sun","Superunknown (Deluxe Edition)","Soundgarden",1994-03-09,318586,81,false,,2026-04-29T17:49:36Z,"grunge,post-grunge,hard rock","Geffen",0.35,0.828,6,-5.373,1,0.041,0.000217,0.000161,0.0774,0.147,105.435,4
spotify:track:3mwvKOyMmG77zZRunnxp9E,"Buddy Holly","Weezer","Weezer",1994-05-10,159226,82,false,,2026-04-29T17:49:36Z,"rock alternativo","DGC",0.556,0.92,8,-4.606,1,0.0367,0.00271,0.00021,0.117,0.771,121.138,4
spotify:track:6MdqqkQ8sSC0WB4i8PyRuQ,"No Diggity","Another Level","Blackstreet;Dr. Dre;Queen Pen",1996-09-09,304600,84,false,,2026-04-29T17:49:36Z,"new jack swing,hip hop old school,g-funk,gangster rap,west coast hip hop,hip hop,rap","Interscope",0.867,0.646,1,-4.674,0,0.288,0.303,0,0.279,0.67,88.634,4
spotify:track:5vHLwhxxlGzmClMcxRRFPr,"Lithium","Nevermind (Remastered)","Nirvana",1991-09-26,257053,78,false,,2026-04-29T17:49:36Z,"grunge,rock","Geffen",0.678,0.656,7,-6.41,1,0.0381,0.00174,0,0.0631,0.485,123.207,4
spotify:track:5OQsiBsky2k2kDKy2bX2eT,"Learn to Fly","There Is Nothing Left To Lose","Foo Fighters",1999-11-02,235293,81,false,,2026-04-29T17:49:36Z,"post-grunge,rock,rock alternativo,grunge","RCA Records Label",0.465,0.919,4,-4.025,1,0.0408,0.0000183,0.0000207,0.262,0.537,135.997,4
spotify:track:4BggEwLhGfrbrl7JBhC8EC,"Butterfly","The Gift Of Game","Crazy Town",2000-12-15,216733,78,false,,2026-04-29T17:49:36Z,"rap rock,nu metal","Columbia",0.736,0.811,9,-4.17,0,0.081,0.00132,0.000142,0.107,0.609,103.502,4
spotify:track:4TQeNHx85xcP9YRkvJC6K1,"Walkin' On The Sun","Fush Yu Mang (20th Anniversary Edition)","Smash Mouth",1997-07-08,207786,76,false,,2026-04-29T17:49:36Z,"","Interscope",0.745,0.972,6,-5.598,1,0.0316,0.346,0,0.148,0.968,123.067,4
spotify:track:6x4tKaOzfNJpEJHySoiJcs,"Mambo No. 5 (a Little Bit of...)","A Little Bit of Mambo","Lou Bega",1999-07-19,220293,83,false,,2026-04-29T17:49:36Z,"","Sony Music/Vorsicht Musik",0.622,0.807,5,-6.752,0,0.408,0.103,0,0.306,0.892,174.06,4
spotify:track:2le9fblYnfoLr9dkZIsJUa,"Baby, I Love Your Way","Unity","Big Mountain",1994-07-19,249520,82,false,,2026-04-29T17:49:36Z,"reggae","Rhino/Warner Records",0.651,0.747,1,-7.269,0,0.0699,0.0528,0,0.207,0.776,147.518,4
spotify:track:4dVbhS6OiYvFikshyaQaCN,"My Hero","The Colour And The Shape","Foo Fighters",1997-05-20,260026,83,false,,2026-04-29T17:49:36Z,"post-grunge,rock,rock alternativo,grunge","RCA Records Label",0.398,0.927,9,-4.212,1,0.0567,0.000062,0.000177,0.0575,0.311,77.106,4
spotify:track:15tHagkk8z306XkyOHqiip,"I'll Be There for You - Theme From ""Friends""","L.P.","The Rembrandts",1995-05-02,188359,72,false,,2026-04-29T17:49:36Z,"","Atlantic Records",0.32,0.917,9,-5.903,1,0.0771,0.0717,0,0.169,0.715,190.757,4
spotify:track:2hnMS47jN0etwvFPzYk11f,"Santeria","Sublime","Sublime",1996-07-30,182746,86,false,,2026-04-29T17:49:36Z,"reggae rock,ska punk,ska","Gasoline Alley",0.682,0.765,1,-5.021,0,0.0395,0.0268,0.0000342,0.188,0.567,90.807,4
spotify:track:2y42xAsl6dfMeVXQgOYsUw,"Wicked Game","Heart Shaped World","Chris Isaak",1989-06-13,289066,85,false,,2026-04-29T17:49:36Z,"","Chris Isaak",0.663,0.296,9,-18.09,1,0.0294,0.68,0.00837,0.0879,0.359,112.306,4
spotify:track:3wuCCNCnBhJlwkIJTBZFiv,"They Don't Care About Us","HIStory - PAST, PRESENT AND FUTURE - BOOK I","Michael Jackson",1995-06-16,284310,89,false,,2026-04-29T17:49:36Z,"","Epic",0.859,0.905,0,-5.539,0,0.129,0.205,0.00837,0.322,0.731,89.946,4
spotify:track:47oS7xB31QQUyPCgHpM3VZ,"Canned Heat","Synkronized","Jamiroquai",1999-06-08,331760,78,false,,2026-04-29T17:49:36Z,"acid jazz","Sony Music CG",0.7,0.865,9,-5.827,0,0.133,0.0136,0.0000771,0.0718,0.78,128.043,4
spotify:track:3YRCqOhFifThpSRFJ1VWFM,"November Rain","Use Your Illusion I","Guns N' Roses",1991-09-17,536066,88,false,,2026-04-29T17:49:36Z,"rock,glam metal,hard rock,rock clássico","Guns N Roses P&D",0.294,0.64,11,-9.316,1,0.0291,0.016,0.22,0.112,0.226,79.79,4
spotify:track:1Dr1fXbc2IxaK1Mu8P8Khz,"When I Come Around","Dookie","Green Day",1994-02-01,178000,83,false,,2026-04-29T17:49:36Z,"punk,pop punk","Reprise",0.531,0.909,11,-4.236,1,0.034,0.0175,0,0.231,0.814,97.546,4
spotify:track:0Q0IVlqMV64kNLlwjPj0Hl,"Killing Me Softly With His Song","The Score (Expanded Edition)","Fugees;Ms. Lauryn Hill",1996-02-13,298666,85,true,,2026-04-29T17:49:36Z,"east coast hip hop,neo soul","Columbia",0.765,0.289,4,-17.125,0,0.147,0.0268,0.00000177,0.562,0.501,92.413,4
spotify:track:5EYdTPdJD74r9EVZBztqGG,"The Bad Touch","Hooray For Boobies","Bloodhound Gang",1999-10-04,260506,79,true,,2026-04-29T17:49:36Z,"","Geffen",0.831,0.735,0,-6.254,0,0.0384,0.00397,0.0205,0.123,0.97,122.979,4
spotify:track:0wokCRaKD0zPNhMRXAgVsr,"Ordinary World","Duran Duran","Duran Duran",1993-02-15,340200,84,false,,2026-04-29T17:49:36Z,"new wave,synthpop","Parlophone UK",0.473,0.652,1,-10.171,0,0.0305,0.0132,0.0000113,0.14,0.401,140.117,4
spotify:track:0QMHVTnrFTQJoaqmkdsKhT,"I Wish - Radio Edit","I Wish","Skee-Lo",1995-08-08,252306,73,false,,2026-04-29T17:49:36Z,"west coast hip hop","Altra Moda Music",0.715,0.738,7,-10.139,1,0.157,0.00826,0,0.26,0.573,97.877,4
spotify:track:5DiXcVovI0FcY2s0icWWUu,"Mr. Jones","August And Everything After","Counting Crows",1993-09-14,272293,85,false,,2026-04-29T17:49:36Z,"","DGC",0.578,0.817,0,-6.541,1,0.0363,0.183,0.00000285,0.285,0.734,141.621,4
