Track URI,Track Name,Album Name,Artist Name(s),Release Date,Duration (ms),Popularity,Explicit,Added By,Added At,Genres,Record Label,Danceability,Energy,Key,Loudness,Mode,Speechiness,Acousticness,Instrumentalness,Liveness,Valence,Tempo,Time Signature
spotify:track:3spdoTYpuCpmq19tuD0bOe,"My Way","My Way (Expanded Edition)","Frank Sinatra",1969-03,276800,80,false,,2026-02-06T15:24:01Z,"natal,big band,música de adulto,swing music,jazz,vocal jazz","FRANK SINATRA DIGITAL REPRISE",0.401,0.381,2,-7.458,1,0.0274,0.7,0,0.122,0.229,75.454,4
spotify:track:0bfvHnWWOeU1U5XeKyVLbW,"Can't Take My Eyes off You","Solo","Frankie Valli",1967,203680,86,false,,2026-02-06T15:24:01Z,"doo-wop","Rhino",0.581,0.78,4,-7.053,1,0.0567,0.508,0.0000107,0.0799,0.561,123.711,4
spotify:track:72Z17vmmeQKAg8bptWvpVG,"Space Oddity - 2015 Remaster","David Bowie (aka Space Oddity) [2015 Remaster]","David Bowie",1969-11-04,318026,79,false,,2026-02-06T15:24:01Z,"glam rock,art rock","Parlophone UK",0.31,0.403,0,-13.664,1,0.0326,0.0726,0.0000927,0.139,0.466,134.48,4
spotify:track:0ev91hkSfD8mR15VBiAHts,"House of the Rising Sun","The Complete Animals","The Animals",1990-07-01,269906,82,false,,2026-02-06T15:24:01Z,"rock clássico","Parlophone UK",0.316,0.484,9,-9.11,0,0.0308,0.000334,0.00445,0.0912,0.299,117.363,3
spotify:track:5jgFfDIR6FR0gvlA56Nakr,"Blackbird - Remastered 2009","The Beatles (Remastered)","The Beatles",1968-11-22,138386,81,false,,2026-02-06T15:24:01Z,"rock clássico,rock psicodélico","EMI Catalogue",0.686,0.127,7,-14.361,1,0.0342,0.754,0.0000141,0.0573,0.372,93.699,4
spotify:track:62AuGbAkt8Ox2IrFFb8GKV,"Sweet Caroline","Sweet Caroline","Neil Diamond",1969-06-06,203573,83,false,,2026-02-06T15:24:01Z,"","Geffen",0.529,0.127,11,-16.066,1,0.0274,0.614,0.000133,0.237,0.579,63.05,4
spotify:track:4BP3uh0hFLFRb5cjsgLqDh,"Fortunate Son","Willy And The Poor Boys (Expanded Edition)","Creedence Clearwater Revival",1969-11-02,140773,88,false,,2026-02-06T15:24:01Z,"rock clássico,southern rock,country rock","Craft Recordings",0.64,0.663,0,-7.516,1,0.0374,0.201,0.00806,0.152,0.663,132.77,4
spotify:track:63T7DJ1AFDD6Bn8VzG6JE8,"Paint It, Black","Aftermath","The Rolling Stones",1966-04-15,202266,87,false,,2026-02-06T15:24:01Z,"rock clássico,rock","ABKCO Music and Records, Inc.",0.464,0.795,1,-9.267,1,0.0926,0.0493,0.00244,0.399,0.612,158.691,4
spotify:track:5b7OgznPJJr1vHNYGyvxau,"Fly Me To The Moon (In Other Words)","Sinatra/Basie: The Complete Reprise Studio Recordings","Frank Sinatra;Count Basie",1962-12-10,147000,77,false,,2026-02-06T15:24:01Z,"natal,big band,música de adulto,swing music,jazz,vocal jazz","FRANK SINATRA DIGITAL REPRISE",0.668,0.26,7,-14.256,1,0.0523,0.453,0,0.0621,0.368,119.416,4
spotify:track:5ZBeML7Lf3FMEVviTyvi8l,"Twist And Shout - Remastered 2009","Please Please Me (Remastered)","The Beatles",1963-03-22,155226,80,false,,2026-02-06T15:24:01Z,"rock clássico,rock psicodélico","EMI Catalogue",0.482,0.849,2,-9.198,1,0.0452,0.641,0.00000774,0.0414,0.937,124.631,4
spotify:track:7jmHyHMEqm9MJWiMAneF05,"Stand By Me","Don't Play That Song","Ben E. King",1962,175493,85,false,,2026-02-06T15:24:01Z,"doo-wop","Rhino Atlantic",0.632,0.232,9,-12.326,1,0.0318,0.428,0.00000495,0.215,0.673,119.136,4
spotify:track:44AyOl4qVkzS48vBsbNXaC,"Can't Help Falling in Love","Blue Hawaii","Elvis Presley",1961-10-20,185877,85,false,,2026-02-06T15:24:01Z,"rockabilly,rock and roll","RCA/Legacy",0.396,0.293,2,-14.062,1,0.0275,0.941,0.000196,0.105,0.343,100.307,3
spotify:track:4j2W1eM03mz5MVN5LvR7VH,"These Boots Are Made for Walkin'","Full Metal Jacket (Original Motion Picture Soundtrack)","Nancy Sinatra",1987-08-04,162866,57,false,,2026-02-06T15:24:01Z,"","Warner Records",0.718,0.323,9,-15.533,1,0.0601,0.562,0.0000011,0.0827,0.463,82.719,4
spotify:track:1tfZtA15BfJHQTUy3dqTKC,"Build Me Up Buttercup - Mono","Baby Now That I've Found You","The Foundations",1967-01-01,180133,80,false,,2026-02-06T15:24:01Z,"","Castle Communications",0.64,0.664,0,-4.73,1,0.0289,0.196,0,0.31,0.879,134.002,4
spotify:track:4feXcsElKIVsGwkbnTHAfV,"Somethin' Stupid","The World We Knew","Frank Sinatra;Nancy Sinatra",1967-08,162493,81,false,,2026-02-06T15:24:01Z,"natal,big band,música de adulto,swing music,jazz,vocal jazz","FRANK SINATRA DIGITAL REPRISE",0.257,0.338,4,-12.902,1,0.0357,0.736,0,0.252,0.544,207.356,4
spotify:track:1WN4uNclrDuczTO3bCr8s1,"Be My Baby","Presenting the Fabulous Ronettes Featuring Veronica","The Ronettes",1964-11-01,160906,85,false,,2026-02-06T15:24:01Z,"natal","Legacy Recordings",0.512,0.771,4,-7.006,1,0.0402,0.168,0,0.0895,0.803,129.639,4
spotify:track:745H5CctFr12Mo7cqa1BMH,"My Girl","The Temptations Sing Smokey","The Temptations",1965-03-22,165000,84,false,,2026-02-06T15:24:01Z,"motown,soul clássico,soul","UNI/MOTOWN",0.574,0.418,0,-10.739,1,0.0345,0.636,0,0.0961,0.692,104.57,4
spotify:track:2DpJ9T2RVRanZcYFHKOAfA,"Put Your Head On My Shoulder","Put Your Head On My Shoulder: The Very Best Of Paul Anka","Paul Anka",2000-10-03,154733,73,false,,2026-02-06T15:24:01Z,"música de adulto","RCA Records Label",0.547,0.335,4,-9.2,0,0.0307,0.747,0,0.101,0.474,115.838,3
spotify:track:48i055G1OT5KxGGftwFxWy,"Oh, Pretty Woman","Oh, Pretty Woman","Roy Orbison",1962,178929,77,false,,2026-02-06T15:24:01Z,"rockabilly","Monument/Orbison Records/Legacy",0.619,0.603,9,-9.481,1,0.0342,0.712,0,0.0721,0.958,127.433,4
spotify:track:74g3yu0Q4V6SIpIGarOZ74,"Hit the Road Jack","Blues Around","Ray Charles",2023-08-15,120999,64,false,,2026-02-06T15:24:01Z,"soul,soul blues,soul clássico,vocal jazz,jazz","WTM CLASSIC",0.672,0.438,8,-15.838,0,0.294,0.524,0,0.302,0.942,173.776,4
spotify:track:6lx1n63qJmhzPpirxxksbI,"Time of the Season - Mono Remastered","Odessey and Oracle (Mono Remastered)","The Zombies",1968-04-30,210648,80,false,,2026-02-06T15:24:01Z,"pop barroco,rock psicodélico","Beechwood Park Records",0.582,0.454,4,-12.459,0,0.047,0.205,0.0000255,0.3,0.7,117.814,4
spotify:track:4QxDOjgpYtQDxxbWPuEJOy,"L-O-V-E","L-O-V-E","Nat King Cole",1965-01-11,155306,78,false,,2026-02-06T15:24:01Z,"natal,música de adulto,vocal jazz,big band,jazz","Capitol Records",0.425,0.373,4,-7.543,1,0.0801,0.686,0,0.077,0.663,78.231,4
spotify:track:29U7stRjqHU6rMiS8BfaI9,"What A Wonderful World","What A Wonderful World","Louis Armstrong",1968-01-01,139226,80,false,,2026-02-06T15:24:01Z,"jazz,swing music,vocal jazz,big band","GRP",0.271,0.165,5,-20.652,1,0.0351,0.726,0.00000154,0.118,0.202,77.082,4
spotify:track:1Ud6moTC0KyXMq1Oxfien0,"Sympathy For The Devil - 50th Anniversary Edition","Beggars Banquet (50th Anniversary Edition)","The Rolling Stones",1968-12-06,378146,79,false,,2026-02-06T15:24:01Z,"rock clássico,rock","ABKCO Music & Records",0.703,0.668,9,-9.237,1,0.22,0.516,0,0.0588,0.561,116.039,4
spotify:track:6tZdL3Zp8JgrfDbsSeSV1S,"You Really Got Me","Kinks (Deluxe Edition)","The Kinks",1964-02-02,133933,79,false,,2026-02-06T15:24:01Z,"proto-punk,pop barroco","Castle Communications",0.567,0.959,8,-3.822,1,0.102,0.0995,0.0000607,0.1,0.961,137.377,4
spotify:track:1H5IfYyIIAlgDX8zguUzns,"Suspicious Minds","From Elvis in Memphis","Elvis Presley",1969-06-17,263135,80,false,,2026-02-06T15:24:01Z,"rockabilly,rock and roll","RCA/Legacy",0.487,0.382,7,-10.889,1,0.0309,0.0422,0.00000474,0.411,0.714,116.557,4
spotify:track:0wz1LjDb9ZNEYwOmDJ3Q4b,"Surfin' U.S.A. - Remastered 2001","Surfin' USA (Remastered)","The Beach Boys",1963-03-25,149373,75,false,,2026-02-06T15:24:01Z,"pop barroco","Capitol Records",0.55,0.854,3,-5.968,1,0.036,0.661,0,0.112,0.965,159.231,4
spotify:track:1qRA5BS78u3gME0loMl9AA,"For What It's Worth","Buffalo Springfield","Buffalo Springfield",1966-12-05,153693,84,false,,2026-02-06T15:24:01Z,"folk rock,country rock","Rhino/Elektra",0.653,0.519,2,-10.164,1,0.0497,0.406,0.0209,0.101,0.822,98.883,4
spotify:track:4CNL4GBNTdVIU5Nk6hB4LC,"Brown Eyed Girl","Blowin' Your Mind!","Van Morrison",1967-09-01,186558,84,false,,2026-02-06T15:24:01Z,"","Van Morrison",0.605,0.679,7,-9.52,1,0.0401,0.181,0.00000148,0.102,0.932,76.939,4
spotify:track:3TlIt0ReIxPsVZcOEivT5U,"It's Not Unusual","Along Came Jones","Tom Jones",1965-05-01,119800,76,false,,2026-02-06T15:24:01Z,"","UMC (Universal Music Catalogue)",0.476,0.722,0,-10.017,1,0.0646,0.598,0,0.184,0.909,92.966,4
spotify:track:6MTd61g9zq6CB1FnJydjEb,"Sugar Sugar","Everything's Archie","The Archies",1969-11-14,167213,70,false,,2026-02-06T15:24:01Z,"","Calendar Records",0.757,0.725,2,-7.259,1,0.0275,0.399,0,0.108,0.965,122.439,4
spotify:track:5haXbSJqjjM0TCJ5XkfEaC,"I Got You (I Feel Good)","I Got You (I Feel Good)","James Brown & The Famous Flames",1966-02-01,165800,74,false,,2026-02-06T15:24:01Z,"","Universal Records",0.611,0.487,7,-8.781,1,0.0938,0.417,0.00001,0.287,0.699,143.321,4
spotify:track:6iGU74CwXuT4XVepjc9Emf,"God Only Knows - Mono","Pet Sounds (Original Mono & Stereo Mix)","The Beach Boys",1966-06-16,173040,65,false,,2026-02-06T15:24:01Z,"pop barroco","Capitol Records",0.524,0.487,6,-7.525,0,0.0299,0.253,0,0.0579,0.482,117.108,4
spotify:track:0hCB0YR03f6AmQaHbwWDe8,"Whole Lotta Love - 1990 Remaster","Led Zeppelin II (1994 Remaster)","Led Zeppelin",1969-10-22,333893,81,false,,2026-02-06T15:24:01Z,"rock clássico,rock,hard rock,rock and roll","Rhino Atlantic",0.412,0.902,9,-11.6,1,0.405,0.0484,0.131,0.405,0.422,89.74,4
spotify:track:6cZrsaNb4Zo9E5KHk7gcz5,"Who's Lovin' You","Diana Ross Presents The Jackson 5","The Jackson 5",1969-12-18,235640,83,false,,2026-02-06T15:24:01Z,"motown,natal","UNI/MOTOWN",0.247,0.307,7,-13.16,1,0.0374,0.651,0.0000262,0.281,0.399,161.924,3
spotify:track:1hvKYV2SkmX1D2AeRCDxLH,"Bang Bang (My Baby Shot Me Down)","How Does That Grab You? (2024 Reissue)","Nancy Sinatra",1966,162920,71,false,,2026-02-06T15:24:01Z,"","Boots Enterprises",0.509,0.0922,5,-25.142,0,0.0571,0.988,0.473,0.11,0.311,124.18,5
spotify:track:3lN8PP6R2IxbLP05QpYXng,"Born To Be Wild - Single Version","Steppenwolf","Steppenwolf",1968-01-01,212893,80,false,,2026-02-06T15:24:01Z,"rock clássico,acid rock","Geffen*",0.439,0.734,2,-12.168,1,0.097,0.262,0.333,0.244,0.54,145.703,4
spotify:track:1jFhnVoJkcB4lf9tT0rSZS,"Unchained Melody","The Very Best Of The Righteous Brothers - Unchained Melody","The Righteous Brothers",1990,216266,66,false,,2026-02-06T15:24:01Z,"","Verve",0.361,0.219,0,-16.553,1,0.0285,0.563,0,0.558,0.26,98.532,3
spotify:track:20OFwXhEXf12DzwXmaV7fj,"Bad Moon Rising","Green River (Expanded Edition)","Creedence Clearwater Revival",1969-08-03,141600,84,false,,2026-02-06T15:24:01Z,"rock clássico,southern rock,country rock","Craft Recordings",0.508,0.774,2,-5.973,1,0.0321,0.0586,0.00000487,0.063,0.942,178.946,4
spotify:track:3v9xlH6BpmRbqL7hgNJhfT,"I Get Around (Mono)","All Summer Long (Mono & Stereo)","The Beach Boys",1964-07-13,134386,69,false,,2026-02-06T15:24:01Z,"pop barroco","Capitol Records",0.389,0.626,9,-7.813,0,0.0541,0.366,0,0.0663,0.514,144.337,4
spotify:track:6H3kDe7CGoWYBabAeVWGiD,"Gimme Shelter","Let It Bleed","The Rolling Stones",1969-12-05,270773,82,false,,2026-02-06T15:24:01Z,"rock clássico,rock","ABKCO Music and Records, Inc.",0.634,0.63,1,-8.277,0,0.031,0.447,0.039,0.17,0.489,118.628,4
spotify:track:3G7tRC24Uh09Hmp1KZ7LQ2,"I'm a Believer - 2006 Remaster","More of The Monkees (Deluxe Edition)","The Monkees",1967-01-09,167373,78,false,,2026-02-06T15:24:01Z,"","Rhino",0.526,0.775,0,-6.05,1,0.0352,0.707,0.0000205,0.217,0.962,80.106,4
spotify:track:0iOZM63lendWRTTeKhZBSC,"Mrs. Robinson - From ""The Graduate"" Soundtrack","Bookends","Simon & Garfunkel",1968-04-03,247420,78,false,,2026-02-06T15:24:01Z,"folk rock,folk","Columbia",0.606,0.457,6,-14.035,0,0.0497,0.713,0.0000253,0.0747,0.813,92.033,4
spotify:track:252YuUdUaC5OojaBU0H1CP,"Come A Little Bit Closer","Come A Little Bit Closer: The Best Of Jay & The Americans","Jay & The Americans",1964,166666,66,false,,2026-02-06T15:24:01Z,"doo-wop","Capitol Records",0.636,0.684,3,-9.302,1,0.057,0.52,0.0015,0.534,0.881,132.509,4
spotify:track:0Wd52AHQrrwwDbqVQF2dt6,"Everybody Loves Somebody","The Essential Dean Martin","Dean Martin",2014-10-10,164453,47,false,,2026-02-06T15:24:01Z,"natal,música de adulto,big band","Legacy Recordings",0.5,0.413,3,-12.254,1,0.0366,0.857,0,0.352,0.462,119.199,3
spotify:track:5FKkbyGm42hw1y08l2knlO,"(I Can't Get No) Satisfaction - Mono","Hot Rocks 1964-1971","The Rolling Stones",1971-12-20,222746,56,false,,2026-02-06T15:24:01Z,"rock clássico,rock","ABKCO Music and Records, Inc.",0.731,0.837,9,-8.673,1,0.0477,0.000287,0.15,0.0978,0.832,135.603,4
spotify:track:2oF7FZHIJbzjeEXZ3D0Ku4,"Good Vibrations - Remastered 2001","Good Vibrations 40th Anniversary","The Beach Boys",2006-01-01,217746,62,false,,2026-02-06T15:24:01Z,"pop barroco","Capitol Records",0.403,0.494,1,-6.888,1,0.0313,0.387,0.00000756,0.147,0.379,132.969,4
spotify:track:4Hhv2vrOTy89HFRcjU3QOx,"At Last","At Last!","Etta James",1960,179693,80,false,,2026-02-06T15:24:01Z,"soul,soul blues,vocal jazz","Geffen*",0.274,0.348,5,-8.631,1,0.0293,0.547,0.0133,0.334,0.328,87.43,3
spotify:track:5y788ya4NvwhBznoDIcXwK,"The Sound of Silence - Acoustic Version","Wednesday Morning, 3 A.M.","Simon & Garfunkel",1964-10-19,189432,76,false,,2026-02-06T15:24:01Z,"folk rock,folk","Columbia",0.525,0.216,6,-13.551,1,0.0301,0.837,0,0.107,0.328,106.761,4
spotify:track:5DTOOkooKFUvWj1XQTFa09,"The End of the World","The Essential Skeeter Davis","Skeeter Davis",1994-05-23,157573,70,false,,2026-02-06T15:24:01Z,"","RCA Records Label Nashville",0.232,0.216,10,-10.674,1,0.0314,0.936,0.00000493,0.246,0.432,94.268,3
spotify:track:4Y4Gd3ty8uut6Qw43c7yJc,"(Sittin' On) the Dock of the Bay","The Dock of the Bay","Otis Redding",1968-02-23,166826,63,false,,2026-02-06T15:24:01Z,"motown,soul,soul clássico,soul blues","Elektra Records",0.484,0.312,2,-13.522,1,0.0535,0.724,0.00000165,0.0601,0.598,205.981,4
spotify:track:74VR3AkGPhbYXnxcOYa16x,"Strangers In The Night","Strangers In The Night (Expanded Edition)","Frank Sinatra",1966-05,157866,76,false,,2026-02-06T15:24:01Z,"natal,big band,música de adulto,swing music,jazz,vocal jazz","FRANK SINATRA DIGITAL REPRISE",0.259,0.473,5,-8.275,1,0.0295,0.592,0,0.201,0.539,90.348,4
spotify:track:1Jmqubf9kGkWeYQXQKImL5,"People Are Strange","Strange Days","The Doors",1967-09-25,130173,77,false,,2026-02-06T15:24:01Z,"rock psicodélico,rock clássico,acid rock","Rhino/Elektra",0.699,0.467,4,-8.578,0,0.0375,0.685,0,0.315,0.764,119.287,4
spotify:track:4kP69y3GKHi9tXckfgp4bK,"For Once In My Life","For Once In My Life","Stevie Wonder",1968-12-01,169800,76,false,,2026-02-06T15:24:01Z,"motown,soul clássico,soul","Motown",0.524,0.519,6,-11.903,1,0.043,0.195,0,0.523,0.847,110.121,4
spotify:track:2F4FNcz68howQWD4zaGJSi,"The Lion Sleeps Tonight (Wimoweh)","Wimoweh!!! - The Best Of The Tokens","The Tokens",1994-08-29,162093,67,false,,2026-02-06T15:24:01Z,"doo-wop","RCA Records Label",0.321,0.474,5,-9.383,1,0.0348,0.743,0,0.204,0.804,121.199,4
spotify:track:6lFZbCc7pn6Lme1NP7qQqQ,"You Can't Always Get What You Want","Let It Bleed","The Rolling Stones",1969-12-05,448720,74,false,,2026-02-06T15:24:01Z,"rock clássico,rock","ABKCO Music and Records, Inc.",0.32,0.62,0,-9.686,1,0.0594,0.64,0.0000636,0.253,0.472,86.327,4
spotify:track:6FT83pFXKhDlXDsNJFAHWz,"You Never Can Tell","St. Louis To Liverpool","Chuck Berry",1964-11-01,161906,76,false,,2026-02-06T15:24:01Z,"rockabilly,rock and roll","Geffen",0.525,0.852,7,-9.519,1,0.222,0.731,0.0000511,0.218,0.884,157.404,4
spotify:track:7xdLNxZCtY68x5MAOBEmBq,"All Along the Watchtower","Experience Hendrix: The Best Of Jimi Hendrix","Jimi Hendrix",1997-09-16,238626,58,false,,2026-02-06T15:24:01Z,"rock psicodélico,rock clássico,acid rock,blues rock","Legacy Recordings",0.429,0.812,8,-6.252,1,0.0657,0.00282,0.0000244,0.0882,0.625,113.279,4
spotify:track:3AhXZa8sUQht0UEdBJgpGc,"Like a Rolling Stone","Highway 61 Revisited","Bob Dylan",1965-08-30,371713,77,false,,2026-02-06T15:24:01Z,"folk rock,folk,cantor e compositor,rock raiz","Columbia",0.482,0.721,0,-6.839,1,0.0321,0.731,0,0.189,0.557,95.263,4
spotify:track:1udKn1oNKYQSQ9OmiIWCMu,"Do You Believe in Magic?","Do you Believe In Magic","The Lovin' Spoonful",1965-11,125826,71,false,,2026-02-06T15:24:01Z,"folk rock","Buddah",0.553,0.738,0,-7.963,1,0.0457,0.213,0,0.339,0.759,138.602,4
spotify:track:1Pq47iFLC5U7j8xeNiNcuS,"It's My Party","I'll Cry If I Want To","Lesley Gore",1963-06-01,140000,68,false,,2026-02-06T15:24:01Z,"","Mercury Records",0.692,0.501,9,-11.708,1,0.0625,0.368,0,0.0393,0.961,128.388,4
spotify:track:6YffUZJ2R06kyxyK6onezL,"Ring of Fire","Ring Of Fire: The Best Of Johnny Cash","Johnny Cash",1963-08-06,158426,75,false,,2026-02-06T15:24:01Z,"country clássico,outlaw country,country","Columbia Nashville Legacy",0.659,0.585,7,-8.189,1,0.0288,0.623,0.000213,0.348,0.784,104.111,4
spotify:track:0D0NwBMfJPoh1sZ61p5Fot,"A Change Is Gonna Come","Ain't That Good News","Sam Cooke",2003,192533,73,false,,2026-02-06T15:24:01Z,"motown,soul,soul clássico","ABKCO Music & Records, Inc.",0.211,0.386,0,-10.189,0,0.0344,0.775,0,0.303,0.473,172.272,3
spotify:track:18GiV1BaXzPVYpp9rmOg0E,"Blowin' in the Wind","The Freewheelin' Bob Dylan","Bob Dylan",1963-05-27,168756,73,false,,2026-02-06T15:24:01Z,"folk rock,folk,cantor e compositor,rock raiz","Columbia",0.38,0.0993,2,-20.567,1,0.0509,0.914,0.0000232,0.0605,0.44,174.874,4
spotify:track:5xRP5iyVdGglqlY4Vcjhkx,"Sinnerman","Pastel Blues","Nina Simone",1965-10-01,622000,67,false,,2026-02-06T15:24:01Z,"vocal jazz,soul jazz,soul,jazz","Verve Reissues",0.439,0.543,11,-13.35,0,0.0975,0.654,0.00000979,0.0937,0.671,146.704,4
spotify:track:2VfvfFSVD1Ki0PH0Xd0jcv,"You'll Never Walk Alone - Stereo; 1997 Remaster","How Do You Like It? [Mono And Stereo Version]","Gerry & The Pacemakers",1963-10-01,164173,60,false,,2026-02-06T15:24:01Z,"","Parlophone UK",0.48,0.235,0,-12.636,1,0.0318,0.172,0.00000456,0.234,0.295,113.33,3
spotify:track:6PgVDY8GTkxF3GmhVGPzoB,"Hold On, I'm Comin'","Hold On, I'm Comin'","Sam & Dave",1966,155706,75,false,,2026-02-06T15:24:01Z,"motown,soul,soul clássico","Rhino Atlantic",0.803,0.338,6,-14.029,1,0.0349,0.196,0.038,0.097,0.912,106.841,4
spotify:track:2S6XOQqWqUBIySUU00vMru,"Beggin'","New Gold Hits","The Four Seasons",1967-05-01,170626,56,false,,2026-02-06T15:24:01Z,"","Rhino",0.59,0.356,2,-14.656,0,0.0404,0.0651,0,0.167,0.375,129.639,4
spotify:track:2g2GkH3vZHk4lWzBjgQ6nY,"(What A) Wonderful World","The Man Who Invented Soul","Sam Cooke",2000-09-26,125440,67,false,,2026-02-06T15:24:01Z,"motown,soul,soul clássico","RCA Records Label",0.691,0.507,11,-10.23,1,0.0343,0.627,0,0.457,0.885,128.518,4
spotify:track:6FRwDxXsvSasw0y2eDArsz,"Sunshine Of Your Love","Disraeli Gears","Cream",1967-11-02,250000,66,false,,2026-02-06T15:24:01Z,"rock clássico,rock psicodélico,acid rock,blues rock","Universal International Music B.V.",0.684,0.481,2,-12.59,1,0.0384,0.475,0.0000657,0.118,0.784,115.078,4
spotify:track:3MtP9T0WF4xbIo8vqHYeXM,"Spooky","Dusty... Definitely (Expanded Edtion)","Dusty Springfield",1968-11-22,164173,73,false,,2026-02-06T15:24:01Z,"","UMC (Universal Music Catalogue)",0.752,0.445,4,-12.725,0,0.0338,0.5,0,0.0912,0.964,106.283,4
spotify:track:7znjbX9XdoQayIrVNdd50Z,"The Girl From Ipanema","Getz/Gilberto (Expanded Edition)","Stan Getz",1964-03-01,320253,73,false,,2026-02-06T15:24:01Z,"bossa nova,jazz,jazz brasileiro,cool jazz,jazz latino,baladas de jazz","Verve Reissues",0.654,0.147,10,-17.844,0,0.039,0.867,0.000923,0.0986,0.472,130.359,4
