Track URI,Track Name,Album Name,Artist Name(s),Release Date,Duration (ms),Popularity,Explicit,Added By,Added At,Genres,Record Label,Danceability,Energy,Key,Loudness,Mode,Speechiness,Acousticness,Instrumentalness,Liveness,Valence,Tempo,Time Signature
spotify:track:0bRXwKfigvpKZUurwqAlEh,"Lovely Day","Menagerie","Bill Withers",1977-10-29,257157,84,false,,2026-04-29T17:39:04Z,"soul","Columbia/Legacy",0.692,0.651,9,-8.267,1,0.0324,0.292,0.00241,0.105,0.706,97.923,4
spotify:track:5LxvwujISqiB8vpRYv887S,"I Want You Back","Diana Ross Presents The Jackson 5","The Jackson 5",1969-12-18,176333,88,false,,2026-04-29T17:39:04Z,"motown,natal","UNI/MOTOWN",0.469,0.538,8,-13.559,1,0.0575,0.305,0.000114,0.37,0.885,196.606,4
spotify:track:7zMUCLm1TN9o9JlLISztxO,"Burning Love","Elvis (Fool)","Elvis Presley",1973-07-16,171533,81,false,,2026-04-29T17:39:04Z,"rockabilly,rock and roll","RCA/Legacy",0.66,0.748,2,-11.206,1,0.0284,0.0993,0.00585,0.283,0.972,143.549,4
spotify:track:7dSCxR4LqkmxoBrq9MzVSD,"Psycho Killer","Talking Heads '77","Talking Heads",1977-09-16,260506,82,false,,2026-04-29T17:39:04Z,"new wave,post-punk","Warner Records",0.721,0.401,2,-12.139,1,0.0661,0.0586,0.00259,0.122,0.944,123.384,4
spotify:track:7rWgGyRK7RAqAAXy4bLft9,"Angeleyes","Voulez-Vous","ABBA",1979,260893,75,false,,2026-04-29T17:39:04Z,"","Polar Music International AB",0.719,0.922,11,-6.091,1,0.0338,0.523,0.000163,0.0867,0.964,133.113,4
spotify:track:2Lz4iCypeUTy62CP3Xwk6i,"Stayin' Alive - From ""Saturday Night Fever"" Soundtrack","Bee Gees Blanket the World","Bee Gees",2026-09-01,284666,85,false,,2026-04-29T17:39:04Z,"disco","UME - Global Clearing House",0.676,0.901,10,-6.12,0,0.0416,0.0698,0.000108,0.368,0.9,103.683,4
spotify:track:07q0QVgO56EorrSGHC48y3,"I Was Made For Lovin' You","Dynasty","KISS",1979-03-23,271240,90,false,,2026-04-29T17:39:04Z,"glam rock,glam metal,hard rock,rock,rock clássico","Casablanca Records",0.768,0.852,4,-6.215,1,0.038,0.214,0.0000736,0.0723,0.867,128.373,4
spotify:track:54eZmuggBFJbV7k248bTTt,"A Horse with No Name","America","America;George Martin",1972,252239,87,false,,2026-04-29T17:39:04Z,"yacht rock,soft rock,folk rock","Warner Records",0.653,0.507,11,-17.18,0,0.0534,0.687,0.0147,0.155,0.831,123.188,4
spotify:track:17arUdDWEinOOVrrVUkEM7,"Hold the Line","The Essential Toto","TOTO",2014-06-23,236106,58,false,,2026-04-29T17:39:04Z,"yacht rock,soft rock","Legacy Recordings",0.482,0.835,6,-7.68,0,0.0539,0.0191,0.0143,0.162,0.776,96.444,4
spotify:track:4ZoBC5MhSEzuknIgAkBaoT,"My Life","52nd Street","Billy Joel",1978-10-13,285009,80,false,,2026-04-29T17:39:04Z,"soft rock","Columbia",0.741,0.647,2,-12.878,1,0.0427,0.108,0.00139,0.0555,0.804,131.097,4
spotify:track:3KfFrcJoCFXU2uFiO7XwTh,"More Than A Woman - From ""Saturday Night Fever"" Soundtrack","Saturday Night Fever (The Original Movie Soundtrack Deluxe Edition)","Bee Gees",1977-11-15,196440,57,false,,2026-04-29T17:39:04Z,"disco","Bee Gees Catalog",0.633,0.426,7,-15.046,1,0.0459,0.302,0.00267,0.653,0.689,105.92,4
spotify:track:07GvNcU1WdyZJq3XxP0kZa,"Go Your Own Way - 2004 Remaster","Rumours","Fleetwood Mac",1977-02-04,223613,86,false,,2026-04-29T17:39:04Z,"yacht rock,rock clássico,soft rock","Rhino/Warner Records",0.583,0.947,5,-5.12,1,0.0378,0.0185,0.00109,0.0679,0.803,135.448,4
spotify:track:3qI94hINNNeb4S7xQi18lS,"Blame It on the Boogie","Destiny","The Jacksons",1978-12-17,215319,82,false,,2026-04-29T17:39:04Z,"disco,motown,philly soul","Epic",0.774,0.641,1,-10.193,1,0.0799,0.0765,0,0.0867,0.875,113.256,4
spotify:track:5Wj1rJnCLpMHdLaxsFtJLs,"Bennie And The Jets - Remastered 2014","Goodbye Yellow Brick Road (Remastered)","Elton John",1973-10-05,322548,82,false,,2026-04-29T17:39:04Z,"","UMC (Universal Music Catalogue)",0.665,0.673,0,-7.95,1,0.0493,0.259,0.00000762,0.497,0.779,132.642,4
spotify:track:6iMjntVYkchLBJcqsiSNYZ,"Wish You Were Here","Echoes: The Best of Pink Floyd","Pink Floyd",2001-11-06,321080,53,false,,2026-04-29T17:39:04Z,"rock progressivo,rock psicodélico,rock clássico,art rock,rock","Pink Floyd Records",0.501,0.318,7,-13.753,1,0.0509,0.739,0.000528,0.376,0.285,121.633,4
spotify:track:46eu3SBuFCXWsPT39Yg3tJ,"Don't Stop 'Til You Get Enough","Off the Wall","Michael Jackson",1979-08-10,364441,92,false,,2026-04-29T17:39:04Z,"","Epic",0.878,0.821,11,-9.875,1,0.089,0.126,0.0461,0.183,0.947,118.881,4
spotify:track:7iN1s7xHE4ifF5povM6A48,"Let It Be - Remastered 2009","Let It Be (Remastered)","The Beatles",1970-05-08,243026,83,false,,2026-04-29T17:39:04Z,"rock clássico,rock psicodélico","EMI Catalogue",0.443,0.403,0,-8.339,1,0.0322,0.631,0,0.111,0.41,143.462,4
spotify:track:7uON6DWIjXgmLQIfGsWXpV,"Crazy Little Thing Called Love","The Game","Queen",1980-06-27,163373,81,false,,2026-04-29T17:39:04Z,"rock clássico,rock,glam rock","Columbia",0.615,0.751,7,-7.107,1,0.0429,0.674,0.00000256,0.339,0.736,76.805,4
spotify:track:6ztstiyZL6FXzh4aG46ZPD,"Boogie Wonderland (with The Emotions)","I Am","Earth, Wind & Fire;The Emotions",1979-06,288408,84,false,,2026-04-29T17:39:04Z,"funk americano,disco,motown","Columbia/Legacy",0.802,0.756,2,-10.791,0,0.0349,0.0843,0.00765,0.0521,0.963,131.715,4
spotify:track:2LawezPeJhN4AWuSB0GtAU,"Have You Ever Seen The Rain","Pendulum (Expanded Edition)","Creedence Clearwater Revival",1970-12-07,160133,91,false,,2026-04-29T17:39:04Z,"rock clássico,southern rock,country rock","Craft Recordings",0.741,0.697,0,-7.028,1,0.0277,0.0664,0.0000228,0.133,0.774,116.109,4
spotify:track:3pf96IFggfQuT6Gafqx2rt,"Sunny","Take The Heat Off Me","Boney M.",1976,242240,78,false,,2026-04-29T17:39:04Z,"disco","MCI",0.647,0.868,0,-6.427,0,0.106,0.088,0.124,0.129,0.804,121.82,4
spotify:track:2zYzyRzz6pRmhPzyfMEC8s,"Highway to Hell","Highway to Hell","AC/DC",1979-07-27,208110,91,false,,2026-04-29T17:39:04Z,"rock,hard rock,rock clássico,rock and roll","Columbia",0.574,0.913,6,-4.793,0,0.133,0.061,0.00158,0.156,0.423,115.728,4
spotify:track:78lgmZwycJ3nzsdgmPPGNx,"Immigrant Song - Remaster","Led Zeppelin III (Remaster)","Led Zeppelin",1970,146250,83,false,,2026-04-29T17:39:04Z,"rock clássico,rock,hard rock,rock and roll","Atlantic Records",0.564,0.932,11,-10.068,1,0.0554,0.013,0.169,0.349,0.619,112.937,4
spotify:track:7K8QsHbmUpSX37oOCL4e2g,"Kung Fu Fighting","Kung Fu Fighter","Carl Douglas",1974-01-01,197935,76,false,,2026-04-29T17:39:04Z,"","Sanctuary Records",0.621,0.764,2,-8.702,1,0.0578,0.146,0.0000497,0.161,0.745,102.288,4
spotify:track:5Ts1DYOuouQLgzTaisxWYh,"Love Grows (Where My Rosemary Goes)","Love Grows (Where My Rosemary Goes) & Other Gems","Edison Lighthouse",1970-01-01,174760,77,false,,2026-04-29T17:39:04Z,"","Crimson",0.568,0.824,9,-4.613,1,0.0299,0.403,0,0.0855,0.753,108.625,4
spotify:track:4cQJ27R11K634x5qCOwKW5,"One Way Or Another - Remastered 2001","Parallel Lines (Remastered)","Blondie",1978-09-01,215106,77,false,,2026-04-29T17:39:04Z,"","Chrysalis\EMI Records (USA)",0.45,0.914,2,-5.4,1,0.0607,0.0305,0.0000142,0.152,0.904,162.487,4
spotify:track:4gMgiXfqyzZLMhsksGmbQV,"Another Brick in the Wall, Pt. 2","The Wall","Pink Floyd",1979-11-30,238946,86,false,,2026-04-29T17:39:04Z,"rock progressivo,rock psicodélico,rock clássico,art rock,rock","Pink Floyd Records",0.693,0.394,0,-15.882,1,0.0428,0.0782,0.000694,0.247,0.721,104.114,4
spotify:track:5E3P9e1hvjyIOlFyqNB5eD,"Rich Girl","The Essential Daryl Hall & John Oates","Daryl Hall & John Oates",2005-04-25,144333,68,false,,2026-04-29T17:39:04Z,"yacht rock,soft rock","Legacy Recordings",0.598,0.643,5,-6.303,1,0.134,0.5,0,0.0435,0.823,167.971,4
spotify:track:1oYYd2gnWZYrt89EBXdFiO,"Message In A Bottle","Reggatta De Blanc (Remastered 2003)","The Police",1979-10-02,290280,83,false,,2026-04-29T17:39:04Z,"","Polydor Records",0.577,0.808,1,-7.04,0,0.039,0.0338,0.0000133,0.221,0.869,151.008,4
spotify:track:5CQ30WqJwcep0pYcV4AMNc,"Stairway to Heaven - Remaster","Led Zeppelin IV (Deluxe Edition)","Led Zeppelin",1971-11-08,482830,86,false,,2026-04-29T17:39:04Z,"rock clássico,rock,hard rock,rock and roll","Atlantic Records",0.338,0.34,9,-12.049,0,0.0339,0.58,0.0032,0.116,0.197,82.433,4
spotify:track:5FMXrphygZ4z3gVDHGWxgl,"Copacabana (At the Copa) - Short Version","Dance Vault Mixes - Copacabana (At The Copa)","Barry Manilow",2006-09-12,236760,73,false,,2026-04-29T17:39:04Z,"yacht rock,música de adulto","Arista",0.606,0.899,7,-6.412,0,0.0758,0.333,0.000102,0.0754,0.66,116.735,4
spotify:track:4z7maGZkAonDlXlwo8q69f,"Da Ya Think I'm Sexy?","Blondes Have More Fun","Rod Stewart",1978-11-24,331333,82,false,,2026-04-29T17:39:04Z,"soft rock","Rhino/Warner Records",0.715,0.689,2,-8.065,0,0.029,0.0143,0.000192,0.111,0.852,111.504,4
spotify:track:0q21FNwES2bbtcduB6kjEU,"Dancing in the Moonlight","Dancing in the Moonlight","King Harvest",1973-01-01,181133,80,false,,2026-04-29T17:39:04Z,"","Darbo Music LLC",0.657,0.435,10,-15.707,1,0.0552,0.739,0,0.167,0.771,135.975,4
spotify:track:7pKfPomDEeI4TPT6EOYjn9,"Imagine - Remastered 2010","Imagine","John Lennon",1971-09-09,187866,82,false,,2026-04-29T17:39:04Z,"natal","EMI Catalogue",0.547,0.257,0,-12.358,1,0.0252,0.907,0.183,0.0935,0.169,75.752,4
spotify:track:6AbaUu4XtHu7pGkPE94Tat,"Live And Let Die","Wings Greatest","Wings",1978-11-22,193840,53,false,,2026-04-29T17:39:04Z,"","Paul McCartney Catalog",0.453,0.512,7,-9.988,1,0.0651,0.313,0.00111,0.12,0.236,125.296,4
spotify:track:1QFh8OH1e78dGd3VyJZCAC,"Boys Don't Cry","Three Imaginary Boys","The Cure",1979-05-11,155973,87,false,,2026-04-29T17:39:04Z,"new wave,post-punk,rock gótico,darkwave","UMC (Universal Music Catalogue)",0.462,0.836,11,-5.766,0,0.0621,0.00517,0,0.18,0.671,168.766,4
spotify:track:2DnJjbjNTV9Nd5NOa1KGba,"You're So Vain","No Secrets","Carly Simon",1972,258411,82,false,,2026-04-29T17:39:04Z,"","Rhino/Elektra",0.66,0.68,0,-8.18,1,0.0313,0.153,0.0000067,0.0784,0.671,106.187,4
spotify:track:1k1Bqnv2R0uJXQN4u6LKYt,"Ain't No Sunshine","Just As I Am","Bill Withers",1971-05-01,126458,85,false,,2026-04-29T17:39:04Z,"soul","Columbia/Legacy",0.527,0.415,4,-11.451,0,0.122,0.457,0.0000172,0.117,0.515,78.169,4
spotify:track:3EYOJ48Et32uATr9ZmLnAo,"Roxanne","Outlandos D'Amour (Remastered 2003)","The Police",1978-11-02,191946,84,false,,2026-04-29T17:39:04Z,"","Polydor Records",0.618,0.748,0,-8.905,1,0.358,0.0384,0.0000041,0.0473,0.663,134.114,4
spotify:track:5QTxFnGygVM4jFQiBovmRo,"(Don't Fear) The Reaper","Agents Of Fortune","Blue Öyster Cult",1976,308123,82,false,,2026-04-29T17:39:04Z,"rock clássico,hard rock","Columbia",0.333,0.927,9,-8.55,0,0.0733,0.0029,0.000208,0.297,0.385,141.466,4
spotify:track:1QbOvACeYanja5pbnJbAmk,"Take Me Home, Country Roads","The John Denver Collection, Vol 1: Take Me Home Country Roads","John Denver",1997-06-17,197813,80,false,,2026-04-29T17:39:04Z,"folk","Windstar Records",0.38,0.43,9,-12.564,1,0.0288,0.546,0.0000171,0.188,0.547,82.204,4
spotify:track:37Tmv4NnfQeb0ZgUC4fOJj,"Sultans Of Swing","Dire Straits","Dire Straits",1978-10-07,348400,88,false,,2026-04-29T17:39:04Z,"rock clássico","EMI",0.733,0.794,5,-10.023,1,0.0307,0.0614,0.0367,0.33,0.931,148.174,4
spotify:track:476V2d6iA2tWXgQboKmTtA,"Father And Son","Tea For The Tillerman (Remastered 2020)","Yusuf / Cat Stevens",1970-11-23,221120,79,false,,2026-04-29T17:39:04Z,"folk rock,folk,cantor e compositor","UMC (Universal Music Catalogue)",0.495,0.326,7,-12.29,1,0.0365,0.541,0.0000885,0.0996,0.371,136.243,4
spotify:track:5BUq9bdtsm3LWw5laJeJ4R,"Hopelessly Devoted To You - From “Grease”","Grease (The Original Motion Picture Soundtrack)","Olivia Newton-John",1978-04-04,185360,77,false,,2026-04-29T17:39:04Z,"","UMC (Universal Music Catalogue)",0.59,0.338,11,-13.101,0,0.03,0.292,0.0131,0.121,0.322,110.581,3
spotify:track:3qiyyUfYe7CRYLucrPmulD,"Baba O'Riley","Who's Next (Deluxe Edition)","The Who",1971-08-14,300400,80,false,,2026-04-29T17:39:04Z,"rock clássico,rock","Polydor Records",0.489,0.724,5,-8.367,1,0.0352,0.313,0.185,0.287,0.15,117.292,4
spotify:track:6HSXNV0b4M4cLJ7ljgVVeh,"Knockin' On Heaven's Door","Pat Garrett & Billy The Kid (Soundtrack From The Motion Picture)","Bob Dylan",1973-07-13,149880,85,false,,2026-04-29T17:39:04Z,"folk rock,folk,cantor e compositor,rock raiz","Columbia/Legacy",0.513,0.396,7,-13.061,1,0.0299,0.251,0.177,0.11,0.229,140.208,4
spotify:track:4N0TP4Rmj6QQezWV88ARNJ,"Superstition","Talking Book","Stevie Wonder",1972-10-28,266133,75,false,,2026-04-29T17:39:04Z,"motown,soul clássico,soul","Motown",0.611,0.578,1,-14.171,1,0.0676,0.0598,0.0219,0.0983,0.884,100.625,4
spotify:track:2kyVQg00pphEufGT59M2XH,"(They Long To Be) Close To You","Close To You","Carpenters",1970-01-01,273933,74,false,,2026-04-29T17:39:04Z,"natal,música de adulto","UMC (Universal Music Catalogue)",0.528,0.233,8,-15.362,1,0.0346,0.726,0.000108,0.122,0.208,89.044,4
spotify:track:5YSI1311X8t31PBjkBG4CZ,"Wuthering Heights","The Kick Inside","Kate Bush",1978-02-17,269066,75,false,,2026-04-29T17:39:04Z,"art pop,pop barroco,art rock","Parlophone UK",0.484,0.392,1,-11.381,1,0.0313,0.366,0.0452,0.124,0.521,124.564,4
spotify:track:0wtHjEAzLYYyGuk2WtpGwS,"Easy","The Very Best Of The Commodores","Commodores",1995-01-01,260893,60,false,,2026-04-29T17:39:04Z,"motown,soul clássico","Motown",0.575,0.431,10,-13.642,0,0.0314,0.237,0.00145,0.0742,0.349,132.144,4
spotify:track:2JoZzpdeP2G6Csfdq5aLXP,"How Deep Is Your Love","Greatest","Bee Gees",1979-01-01,245200,84,false,,2026-04-29T17:39:04Z,"disco","Bee Gees Catalog",0.633,0.357,5,-9.366,0,0.0264,0.107,0,0.133,0.672,104.938,4
spotify:track:0B9x2BRHqj3Qer7biM3pU3,"You're The One That I Want - From “Grease”","Grease (The Original Motion Picture Soundtrack)","John Travolta;Olivia Newton-John",1978-04-04,169840,77,false,,2026-04-29T17:39:04Z,"musicais","UMC (Universal Music Catalogue)",0.758,0.612,0,-11.403,1,0.0598,0.281,0.00288,0.0954,0.822,106.945,4
spotify:track:5uuJruktM9fMdN9Va0DUMl,"Play That Funky Music","Wild Cherry","Wild Cherry",1976,300000,78,false,,2026-04-29T17:39:04Z,"funk rock","Epic",0.814,0.672,9,-12.068,1,0.0619,0.0435,0,0.061,0.933,109.394,4
spotify:track:7e89621JPkKaeDSTQ3avtg,"Sweet Home Alabama","Second Helping (Expanded Edition)","Lynyrd Skynyrd",1974-04-15,283800,87,false,,2026-04-29T17:39:04Z,"southern rock,rock clássico,rock","Geffen*",0.596,0.606,7,-12.145,1,0.0255,0.181,0.000327,0.0863,0.886,97.785,4
